order_date,abn,respb_scene,respb_scene_name,actualcnt,cnt,ratio_payed
2016-12-12,abn1,1-3-6,运力接单后，取餐前__骑手或配送商原因,579,2.097522098,0.009053619
2016-12-12,abn1,1-4-5,取餐后__180分钟运单未送达导致订单被取消,342,1.238950877,0.005347733
2016-12-12,abn1-ydnorm,1-2-3,商户确认订单后，运力接单前__T 之内商户取消,3,0.925925926,4.69099E-05
2016-12-12,abn1-ydnorm,1-4-1,取餐后__T 之内用户取消,127,39.19753086,0.001985854
2016-12-12,abn2-chaoshi,2-4-1,取餐后__专送超时,93646,56.98828541,1.464309432
2016-12-13,abn1,1-2-6,商户确认订单后，运力接单前__运单被退回商户选择取消订单（专送）,1004,3.294503692,0.015778148
2016-12-13,abn1,1-3-5,运力接单后，取餐前__180分钟运单未完成,105,0.344544709,0.001650105
2016-12-13,abn1,1-4-4,取餐后__快送／选推配送超时未送达导致订单取消（T之外）,55,0.1804758,0.000864341
2016-12-13,abn1-ydnorm,1-3-1,运力接单后，取餐前__用户取消,85,23.09782609,0.001335799
2016-12-13,abn3,3-1-3,商户确认订单前__风控取消,22640,10.79390507,0.355794093
2016-12-13,abn3,3-2-2,商户确认订单后，运力接单前__取消订单,8896,4.241280012,0.139803191
2016-12-14,abn1,1-2-10,商户确认订单后，运力接单前__运单退回后商户选择自配送系统自动取消,3,0.011791526,4.78361E-05
2016-12-14,abn1,1-2-5,商户确认订单后，运力接单前__自配送超时用户取消,360,1.414983099,0.005740338
2016-12-14,abn1,1-2-61,商户确认订单后，运力接单前__（专送）运单被退回（非商户）取消订单,2262,8.890810471,0.036068455
2016-12-14,abn1,1-3-4,运力接单后，取餐前__商户取消运单,7,0.02751356,0.000111618
2016-12-14,abn1,1-4-3,取餐后__专送超时未送达导致订单取消（T之外),1027,4.03663234,0.016375908
2016-12-14,abn1-ydnorm,1-2-1,商户确认订单后，运力接单前__T 之内取消,11,3.606557377,0.000175399
2016-12-14,abn3,3-1-2,商户确认订单前__商户拒单,16411,7.774335361,0.261679674
2016-12-14,abn3,3-2-1,商户确认订单后，运力接单前__用户取消,17680,8.375495045,0.281914364
2016-12-15,abn1,1-3-3,运力接单后，取餐前__商户取消订单,3669,14.41876916,0.058785971
2016-12-15,abn1,1-4-2,取餐后__骑手标记配送异常（用户原因）,2720,10.68930284,0.043580769
2016-12-15,abn3,3-1-1,商户确认订单前__商户未接单被系统取消,69594,39.00659134,1.115058838
2016-12-16,abn1,1-2-3,商户确认订单后，运力接单前__T 之内商户取消,379,1.518612013,0.006000885
2016-12-16,abn1,1-4-1,取餐后__T 之内用户取消,7,0.028048243,0.000110834
2016-12-16,abn3,3-1-0,商户确认订单前__商户确认前用户取消,36079,20.99544931,0.57125576
2016-12-17,abn1,1-2-2,商户确认订单后，运力接单前__超时呼单,170,0.659937888,0.002532471
2016-12-17,abn1,1-3-1,运力接单后，取餐前__用户取消,10074,39.10714286,0.150071237
2016-12-17,abn2,2-4-4,取餐后__配送完成，但被标欺诈,26237,39.26871614,0.390849617
2016-12-17,abn2,2-4-OTHER,取餐后__其他标品超时,26,0.038914,0.000387319
2016-12-18,abn1,1-2-1,商户确认订单后，运力接单前__T 之内取消,3642,14.84591554,0.053605074
2016-12-18,abn1-ydnorm,1-4-7,取餐后__其他标品T 时间未送达导致订单取消,5,2.222222222,7.35929E-05
2016-12-18,abn2,2-4-3,取餐后__配送异常(用户原因),2075,3.179540614,0.030541057
2016-12-19,abn1,1-1-1,商户确认订单前__T 之内用户取消,1,0.004210526,1.60923E-05
2016-12-19,abn1,1-2-71,商户确认订单后，运力接单前__（快送）运单被退回（非商户）取消订单,37,0.155789474,0.000595415
2016-12-19,abn2,2-2-4,商户确认订单后，运力接单前__营业时间外运单退回商家自配送,4283,6.980686171,0.068923267
2016-12-19,abn2,2-2-OTHER,商户确认订单后，运力接单前__运单被退回商户（其他标品）,283,0.461250102,0.004554117
2016-12-19,abn2,2-3-3,运力接单后，取餐前__非商户原因取消运单,1574,2.565398093,0.02532926
2016-12-19,abn2,2-4-2,取餐后__快送选推超时,1,0.001629859,1.60923E-05
2016-12-20,abn1,1-2-2,商户确认订单后，运力接单前__超时呼单,239,0.834293294,0.003599237
2016-12-20,abn1,1-3-1,运力接单后，取餐前__用户取消,11075,38.66024366,0.166784734
2016-12-20,abn2,2-4-4,取餐后__配送完成，但被标欺诈,25744,38.44224107,0.387693561
2016-12-20,abn2,2-4-OTHER,取餐后__其他标品超时,17,0.025385259,0.000256013
2016-12-21,abn1,1-2-1,商户确认订单后，运力接单前__T 之内取消,9042,16.58473955,0.134282269
2016-12-21,abn1-ydnorm,1-4-7,取餐后__其他标品T 时间未送达导致订单取消,20,2.994011976,0.000297019
2016-12-21,abn2,2-4-3,取餐后__配送异常(用户原因),3413,4.180190332,0.050686285
2016-12-22,abn1,1-2-71,商户确认订单后，运力接单前__（快送）运单被退回（非商户）取消订单,35,0.13258078,0.000535856
2016-12-22,abn2,2-2-4,商户确认订单后，运力接单前__营业时间外运单退回商家自配送,4597,7.185282441,0.070380874
2016-12-22,abn2,2-2-OTHER,商户确认订单后，运力接单前__运单被退回商户（其他标品）,271,0.423583107,0.004149057
2016-12-22,abn2,2-3-3,运力接单后，取餐前__非商户原因取消运单,2269,3.54653162,0.034738787
2016-12-22,abn2,2-4-2,取餐后__快送选推超时,2,0.003126075,3.06203E-05
2016-12-23,abn2,2-2-3,商户确认订单后，运力接单前__运单被退回商户（选推）,16194,25.2038847,0.248567636
2016-12-23,abn2,2-3-2,运力接单后，取餐前__商户取消运单,4557,7.092386229,0.069947062
2016-12-23,abn2,2-4-1,取餐后__专送超时,33,0.051360269,0.000506529
2016-12-24,abn1,1-3-9,运力接单后，取餐前__物流系统原因,280,0.645369474,0.003841644
2016-12-24,abn1-ydnorm,1-4-4,取餐后__快送／选推配送超时未送达导致订单取消（T之外）,15,3.06122449,0.000205802
2016-12-24,abn2,2-2-2,商户确认订单后，运力接单前__运单被退回商户（快送）,458,0.566096039,0.006283832
2016-12-24,abn2-chaoshi,2-4-OTHER,取餐后__其他标品超时,92819,36.91790629,1.273491311
2016-12-25,abn1,1-2-9,商户确认订单后，运力接单前__营业时间外，运单被退回,135,0.243572395,0.001728846
2016-12-25,abn1,1-4-7,取餐后__其他标品T 时间未送达导致订单取消,587,1.059088859,0.007517277
2016-12-25,abn1-ydnorm,1-2-5,商户确认订单后，运力接单前__自配送超时用户取消,2,0.309597523,2.56125E-05
2016-12-25,abn1-ydnorm,1-4-3,取餐后__专送超时未送达导致订单取消（T之外),128,19.81424149,0.001639202
2016-12-25,abn2,2-2-1,商户确认订单后，运力接单前__运单被退回商户（专送）,11596,12.14838716,0.14850143
2016-12-26,abn1,1-2-8,商户确认订单后，运力接单前__运单被退回商户选择取消订单（选推）,228,0.532051432,0.003215137
2016-12-26,abn1,1-2-OTHER,商户确认订单后，运力接单前__其他标品运单取消导致订单取消,340,0.79341003,0.004794503
2016-12-26,abn1,1-3-7,运力接单后，取餐前__骑手标记商户原因取消,878,2.048864724,0.012381098
2016-12-26,abn1,1-4-6,取餐后__骑手标记配送异常（配送商、骑手原因）,170,0.396705015,0.002397251
2016-12-26,abn1-ydnorm,1-3-3,运力接单后，取餐前__商户取消订单,20,4.06504065,0.00028203
2016-12-26,abn2-chaoshi,2-4-2,取餐后__快送选推超时,19797,8.307944102,0.279166969
2016-12-26,abn3,3-2-4,商户确认订单后，运力接单前__180分钟未送达被系统取消,40,0.01427455,0.000564059
2016-12-27,abn1,1-2-7,商户确认订单后，运力接单前__运单被退回商户选择取消订单（快送）,10,0.028529856,0.000142525
2016-12-27,abn1,1-3-6,运力接单后，取餐前__骑手或配送商原因,776,2.213916864,0.011059959
2016-12-27,abn1,1-4-5,取餐后__180分钟运单未送达导致订单被取消,88,0.251062737,0.001254222
2016-12-27,abn1-ydnorm,1-2-3,商户确认订单后，运力接单前__T 之内商户取消,10,3.533568905,0.000142525
2016-12-27,abn1-ydnorm,1-4-1,取餐后__T 之内用户取消,98,34.62897527,0.001396747
2016-12-27,abn2-chaoshi,2-4-1,取餐后__专送超时,125763,58.95011672,1.792440205
2016-12-28,abn1,1-2-6,商户确认订单后，运力接单前__运单被退回商户选择取消订单（专送）,1387,4.155307229,0.019827343
2016-12-28,abn1,1-3-5,运力接单后，取餐前__180分钟运单未完成,180,0.539261212,0.002573123
2016-12-28,abn1,1-4-4,取餐后__快送／选推配送超时未送达导致订单取消（T之外）,41,0.122831721,0.0005861
2016-12-28,abn1-ydnorm,1-2-2,商户确认订单后，运力接单前__超时呼单,2,0.617283951,2.85903E-05
2016-12-28,abn1-ydnorm,1-3-1,运力接单后，取餐前__用户取消,64,19.75308642,0.000914888
2016-12-28,abn3,3-1-3,商户确认订单前__风控取消,22165,9.097774914,0.316851527
2016-12-28,abn3,3-2-2,商户确认订单后，运力接单前__取消订单,11022,4.524054821,0.157560908
2016-12-29,abn1,1-2-10,商户确认订单后，运力接单前__运单退回后商户选择自配送系统自动取消,6,0.018568378,8.55194E-05
2016-12-29,abn1,1-2-5,商户确认订单后，运力接单前__自配送超时用户取消,568,1.757806456,0.008095841
2016-12-29,abn1,1-2-61,商户确认订单后，运力接单前__（专送）运单被退回（非商户）取消订单,3060,9.469872807,0.043614918
2016-12-29,abn1,1-3-4,运力接单后，取餐前__商户取消运单,4,0.012378919,5.7013E-05
2016-12-29,abn1,1-4-3,取餐后__专送超时未送达导致订单取消（T之外),1485,4.595673568,0.021166063
2016-12-29,abn1-ydnorm,1-2-1,商户确认订单后，运力接单前__T 之内取消,7,2.430555556,9.97727E-05
2016-12-29,abn3,3-1-2,商户确认订单前__商户拒单,21907,9.947869838,0.312245758
2016-12-29,abn3,3-2-1,商户确认订单后，运力接单前__用户取消,17923,8.138753417,0.255460844
2016-12-30,abn1,1-2-7,商户确认订单后，运力接单前__运单被退回商户选择取消订单（快送）,16,0.051372612,0.000233543
2016-12-30,abn1,1-3-6,运力接单后，取餐前__骑手或配送商原因,777,2.494782469,0.011341446
2016-12-30,abn1,1-4-5,取餐后__180分钟运单未送达导致订单被取消,56,0.179804142,0.000817402
2016-12-30,abn1-ydnorm,1-2-3,商户确认订单后，运力接单前__T 之内商户取消,7,2.508960573,0.000102175
2016-12-30,abn1-ydnorm,1-4-1,取餐后__T 之内用户取消,106,37.99283154,0.001547224
2016-12-30,abn2-chaoshi,2-4-1,取餐后__专送超时,110794,54.98188675,1.617199763
2016-12-31,abn1,1-2-6,商户确认订单后，运力接单前__运单被退回商户选择取消订单（专送）,1423,4.489383853,0.021719918
2016-12-31,abn1,1-3-5,运力接单后，取餐前__180分钟运单未完成,108,0.340726252,0.001648455
2016-12-31,abn1,1-4-4,取餐后__快送／选推配送超时未送达导致订单取消（T之外）,40,0.126194908,0.000610539
2016-12-31,abn1-ydnorm,1-3-1,运力接单后，取餐前__用户取消,63,28,0.000961599
2016-12-31,abn3,3-1-3,商户确认订单前__风控取消,20512,9.062512426,0.313084305
2016-12-31,abn3,3-2-2,商户确认订单后，运力接单前__取消订单,13235,5.847423555,0.202012031
2017-01-01,abn1,1-2-6,商户确认订单后，运力接单前__运单被退回商户选择取消订单（专送）,1449,4.327181509,0.022913257
2017-01-01,abn1,1-3-5,运力接单后，取餐前__180分钟运单未完成,173,0.516633817,0.002735675
2017-01-01,abn1,1-4-4,取餐后__快送／选推配送超时未送达导致订单取消（T之外）,43,0.128411874,0.000679966
2017-01-01,abn1-ydnorm,1-2-2,商户确认订单后，运力接单前__超时呼单,1,0.408163265,1.58132E-05
2017-01-01,abn1-ydnorm,1-3-1,运力接单后，取餐前__用户取消,62,25.30612245,0.000980415
2017-01-01,abn3,3-1-3,商户确认订单前__风控取消,20758,8.417646319,0.328249405
2017-01-01,abn3,3-2-2,商户确认订单后，运力接单前__取消订单,14271,5.787081155,0.225669489
2017-01-02,abn1,1-2-5,商户确认订单后，运力接单前__自配送超时用户取消,414,1.438398999,0.006111007
2017-01-02,abn1,1-3-4,运力接单后，取餐前__商户取消运单,4,0.013897575,5.90435E-05
2017-01-02,abn1,1-4-3,取餐后__专送超时未送达导致订单取消（T之外),1018,3.536932805,0.015026582
2017-01-02,abn1-ydnorm,1-2-1,商户确认订单后，运力接单前__T 之内取消,8,4.278074866,0.000118087
2017-01-02,abn3,3-1-2,商户确认订单前__商户拒单,23313,10.69241812,0.34412054
2017-01-02,abn3,3-2-1,商户确认订单后，运力接单前__用户取消,17895,8.207473181,0.264146058
2017-01-03,abn1,1-3-3,运力接单后，取餐前__商户取消订单,4004,14.04222487,0.061022093
2017-01-03,abn1,1-4-2,取餐后__骑手标记配送异常（用户原因）,2905,10.18797784,0.044273022
2017-01-03,abn2-chaoshi,2-4-2,取餐后__快送选推超时,13507,7.910626958,0.205850501
2017-01-03,abn3,3-1-1,商户确认订单前__商户未接单被系统取消,87014,44.83570615,1.326117974
2017-01-04,abn1,1-2-3,商户确认订单后，运力接单前__T 之内商户取消,511,1.670917533,0.007543435
2017-01-04,abn1,1-4-1,取餐后__T 之内用户取消,25,0.081747433,0.000369053
2017-01-04,abn2-chaoshi,2-4-1,取餐后__专送超时,100697,57.20672867,1.486499613
2017-01-04,abn3,3-1-0,商户确认订单前__商户确认前用户取消,46154,22.32487496,0.68133016
2017-01-05,abn1,1-2-2,商户确认订单后，运力接单前__超时呼单,474,1.049671147,0.006565741
2017-01-05,abn1,1-3-1,运力接单后，取餐前__用户取消,16063,35.57145072,0.222501043
2017-01-05,abn2,2-4-4,取餐后__配送完成，但被标欺诈,26543,31.54848218,0.367667633
2017-01-05,abn2,2-4-OTHER,取餐后__其他标品超时,22,0.026148763,0.000304739
2017-01-06,abn1,1-2-1,商户确认订单后，运力接单前__T 之内取消,6381,16.78283054,0.0923602
2017-01-06,abn1,1-2-10,商户确认订单后，运力接单前__运单退回后商户选择自配送系统自动取消,4,0.010520502,5.7897E-05
2017-01-06,abn1,1-2-61,商户确认订单后，运力接单前__（专送）运单被退回（非商户）取消订单,4524,11.89868757,0.065481515
2017-01-06,abn1-ydnorm,1-4-7,取餐后__其他标品T 时间未送达导致订单取消,8,1.720430108,0.000115794
2017-01-06,abn2,2-4-3,取餐后__配送异常(用户原因),3418,4.408388578,0.049472992
2017-01-07,abn2,2-2-4,商户确认订单后，运力接单前__营业时间外运单退回商家自配送,6134,6.551878832,0.082634152
2017-01-07,abn2,2-3-3,运力接单后，取餐前__非商户原因取消运单,4038,4.313088804,0.054397898
2017-01-07,abn2,2-4-2,取餐后__快送选推超时,4,0.0042725,5.3886E-05
2017-01-08,abn2,2-2-3,商户确认订单后，运力接单前__运单被退回商户（选推）,29699,35.67318895,0.423029535
2017-01-08,abn2,2-3-2,运力接单后，取餐前__商户取消运单,5173,6.213589901,0.073683686
2017-01-08,abn2,2-4-1,取餐后__专送超时,49,0.058856738,0.000697951
2017-01-09,abn1,1-3-9,运力接单后，取餐前__物流系统原因,125,0.368862134,0.001959126
2017-01-09,abn1-ydnorm,1-4-4,取餐后__快送／选推配送超时未送达导致订单取消（T之外）,13,5.726872247,0.000203749
2017-01-09,abn2,2-2-2,商户确认订单后，运力接单前__运单被退回商户（快送）,359,0.482462035,0.00562661
2017-01-09,abn2-chaoshi,2-4-OTHER,取餐后__其他标品超时,68010,36.36256703,1.0659213
2017-01-10,abn2,2-2-4,商户确认订单后，运力接单前__营业时间外运单退回商家自配送,5495,6.410705119,0.085470657
2017-01-10,abn2,2-3-3,运力接单后，取餐前__非商户原因取消运单,2809,3.277101125,0.043691916
2017-01-10,abn2,2-4-2,取餐后__快送选推超时,4,0.004666573,6.2217E-05
2017-01-11,abn2,2-2-3,商户确认订单后，运力接单前__运单被退回商户（选推）,35366,35.05888417,0.555603384
2017-01-11,abn2,2-3-2,运力接单后，取餐前__商户取消运单,7351,7.28716444,0.115484942
2017-01-11,abn2,2-4-1,取餐后__专送超时,49,0.048574487,0.000769795
2017-01-12,abn1,1-3-9,运力接单后，取餐前__物流系统原因,232,0.485355649,0.003743827
2017-01-12,abn1-ydnorm,1-4-4,取餐后__快送／选推配送超时未送达导致订单取消（T之外）,6,1.851851852,9.68231E-05
2017-01-12,abn2,2-2-2,商户确认订单后，运力接单前__运单被退回商户（快送）,498,0.49130838,0.008036319
2017-01-12,abn2-chaoshi,2-4-OTHER,取餐后__其他标品超时,85201,37.15651343,1.374904448
2017-01-13,abn1,1-2-9,商户确认订单后，运力接单前__营业时间外，运单被退回,143,0.328607211,0.00249689
2017-01-13,abn1,1-4-7,取餐后__其他标品T 时间未送达导致订单取消,296,0.680193947,0.005168388
2017-01-13,abn1-ydnorm,1-2-5,商户确认订单后，运力接单前__自配送超时用户取消,2,0.787401575,3.49215E-05
2017-01-13,abn1-ydnorm,1-4-3,取餐后__专送超时未送达导致订单取消（T之外),51,20.07874016,0.000890499
2017-01-13,abn2,2-2-1,商户确认订单后，运力接单前__运单被退回商户（专送）,16185,16.69520548,0.282602577
2017-01-14,abn1,1-2-71,商户确认订单后，运力接单前__（快送）运单被退回（非商户）取消订单,315,0.768180266,0.005645315
2017-01-14,abn1,1-2-8,商户确认订单后，运力接单前__运单被退回商户选择取消订单（选推）,376,0.916938985,0.006738535
2017-01-14,abn1,1-2-OTHER,商户确认订单后，运力接单前__其他标品运单取消导致订单取消,317,0.773057601,0.005681158
2017-01-14,abn1,1-3-7,运力接单后，取餐前__骑手标记商户原因取消,531,1.294932449,0.009516388
2017-01-14,abn1,1-4-6,取餐后__骑手标记配送异常（配送商、骑手原因）,146,0.356045457,0.002616559
2017-01-14,abn1-ydnorm,1-3-3,运力接单后，取餐前__商户取消订单,4,2.094240838,7.16865E-05
2017-01-14,abn2,2-2-OTHER,商户确认订单后，运力接单前__运单被退回商户（其他标品）,712,0.712313418,0.012760204
2017-01-14,abn3,3-2-4,商户确认订单后，运力接单前__180分钟未送达被系统取消,26,0.012769071,0.000465963
2017-01-15,abn1,1-2-7,商户确认订单后，运力接单前__运单被退回商户选择取消订单（快送）,83,0.187761565,0.001516778
2017-01-15,abn1,1-3-6,运力接单后，取餐前__骑手或配送商原因,974,2.203370659,0.017799304
2017-01-15,abn1,1-4-5,取餐后__180分钟运单未送达导致订单被取消,53,0.119895939,0.000968545
2017-01-15,abn1-ydnorm,1-2-3,商户确认订单后，运力接单前__T 之内商户取消,8,4.166666667,0.000146196
2017-01-15,abn1-ydnorm,1-4-1,取餐后__T 之内用户取消,69,35.9375,0.001260936
2017-01-16,abn1,1-2-6,商户确认订单后，运力接单前__运单被退回商户选择取消订单（专送）,1666,4.201553516,0.032709362
2017-01-16,abn1,1-3-5,运力接单后，取餐前__180分钟运单未完成,142,0.358115606,0.002787953
2017-01-16,abn1,1-4-4,取餐后__快送／选推配送超时未送达导致订单取消（T之外）,40,0.100877635,0.000785339
2017-01-16,abn1-ydnorm,1-3-1,运力接单后，取餐前__用户取消,47,18.14671815,0.000922773
2017-01-16,abn3,3-1-3,商户确认订单前__风控取消,14345,7.479261928,0.281642136
2017-01-16,abn3,3-2-2,商户确认订单后，运力接单前__取消订单,8835,4.606432843,0.173461713
2017-01-17,abn1,1-2-5,商户确认订单后，运力接单前__自配送超时用户取消,959,2.311734645,0.018865916
2017-01-17,abn1,1-3-4,运力接单后，取餐前__商户取消运单,3,0.007231704,5.90175E-05
2017-01-17,abn1,1-4-3,取餐后__专送超时未送达导致订单取消（T之外),1782,4.295632051,0.035056374
2017-01-17,abn1-ydnorm,1-2-1,商户确认订单后，运力接单前__T 之内取消,14,5.447470817,0.000275415
2017-01-17,abn3,3-1-2,商户确认订单前__商户拒单,24486,12.40947308,0.481700553
2017-01-17,abn3,3-2-1,商户确认订单后，运力接单前__用户取消,12198,6.181930599,0.239965014
2017-01-18,abn1,1-3-3,运力接单后，取餐前__商户取消订单,6005,10.65471966,0.116693416
2017-01-18,abn1,1-4-2,取餐后__骑手标记配送异常（用户原因）,5614,9.960965224,0.109095227
2017-01-18,abn2-chaoshi,2-4-2,取餐后__快送选推超时,11122,4.34672159,0.216130586
2017-01-18,abn3,3-1-1,商户确认订单前__商户未接单被系统取消,100734,46.92308051,1.957534479
2017-01-19,abn1,1-2-3,商户确认订单后，运力接单前__T 之内商户取消,962,1.70428374,0.019645174
2017-01-19,abn1,1-4-1,取餐后__T 之内用户取消,70,0.12401233,0.001429483
2017-01-19,abn2-chaoshi,2-4-1,取餐后__专送超时,145273,56.63753041,2.966645885
2017-01-19,abn3,3-1-0,商户确认订单前__商户确认前用户取消,46374,19.81058324,0.947011738
2017-01-20,abn1,1-2-5,商户确认订单后，运力接单前__自配送超时用户取消,2398,3.632892983,0.052850908
2017-01-20,abn1,1-3-4,运力接单后，取餐前__商户取消运单,3,0.004544904,6.61187E-05
2017-01-20,abn1,1-4-3,取餐后__专送超时未送达导致订单取消（T之外),2940,4.454005575,0.064796359
2017-01-20,abn1-ydnorm,1-2-1,商户确认订单后，运力接单前__T 之内取消,19,7.089552239,0.000418752
2017-01-20,abn3,3-1-2,商户确认订单前__商户拒单,37031,15.76343985,0.816147605
2017-01-20,abn3,3-2-1,商户确认订单后，运力接单前__用户取消,14756,6.281367462,0.32521601
2017-01-21,abn1,1-3-3,运力接单后，取餐前__商户取消订单,6133,9.080813764,0.143476353
2017-01-21,abn1,1-4-2,取餐后__骑手标记配送异常（用户原因）,3622,5.362906808,0.084733629
2017-01-21,abn2-chaoshi,2-4-2,取餐后__快送选推超时,10437,4.558159442,0.244164796
2017-01-21,abn3,3-1-1,商户确认订单前__商户未接单被系统取消,106314,47.71937699,2.487126196
2017-01-22,abn1,1-2-3,商户确认订单后，运力接单前__T 之内商户取消,1182,1.692318706,0.031241592
2017-01-22,abn1,1-4-1,取餐后__T 之内用户取消,48,0.068723602,0.001268694
2017-01-22,abn2-chaoshi,2-4-1,取餐后__专送超时,118942,61.0318906,3.143771056
2017-01-22,abn3,3-1-0,商户确认订单前__商户确认前用户取消,39520,18.7406048,1.044558122
2017-01-23,abn1,1-2-2,商户确认订单后，运力接单前__超时呼单,416,0.881991265,0.012721837
2017-01-23,abn1,1-3-1,运力接单后，取餐前__用户取消,11293,23.9430946,0.345355062
2017-01-23,abn2,2-4-4,取餐后__配送完成，但被标欺诈,12927,15.85551331,0.39532497
2017-01-23,abn2,2-4-OTHER,取餐后__其他标品超时,8,0.009812339,0.000244651
2017-01-24,abn1,1-2-1,商户确认订单后，运力接单前__T 之内取消,7944,16.60292181,0.280752547
2017-01-24,abn1,1-2-10,商户确认订单后，运力接单前__运单退回后商户选择自配送系统自动取消,2,0.00417999,7.06829E-05
2017-01-24,abn1,1-2-61,商户确认订单后，运力接单前__（专送）运单被退回（非商户）取消订单,14289,29.86394131,0.504994102
2017-01-24,abn1-ydnorm,1-4-7,取餐后__其他标品T 时间未送达导致订单取消,19,2.61707989,0.000671488
2017-01-24,abn2,2-4-3,取餐后__配送异常(用户原因),1914,2.4377197,0.067643552
2016-12-01,abn1,1-2-71,商户确认订单后，运力接单前__（快送）运单被退回（非商户）取消订单,58,0.254129606,0.001062647
2016-12-01,abn2,2-2-4,商户确认订单后，运力接单前__营业时间外运单退回商家自配送,3649,3.671764943,0.066855158
2016-12-01,abn2,2-2-OTHER,商户确认订单后，运力接单前__运单被退回商户（其他标品）,357,0.359227209,0.006540776
2016-12-01,abn2,2-3-3,运力接单后，取餐前__非商户原因取消运单,1741,1.751861542,0.031897734
2016-12-01,abn2,2-4-2,取餐后__快送选推超时,12,0.012074864,0.000219858
2016-12-02,abn1-ydnorm,1-4-5,取餐后__180分钟运单未送达导致订单被取消,2,0.571428571,3.79384E-05
2016-12-02,abn2,2-2-3,商户确认订单后，运力接单前__运单被退回商户（选推）,28342,38.15511369,0.537624822
2016-12-02,abn2,2-3-2,运力接单后，取餐前__商户取消运单,4827,6.498297007,0.091564287
2016-12-02,abn2,2-4-1,取餐后__专送超时,50,0.067311964,0.00094846
2016-12-03,abn1,1-3-9,运力接单后，取餐前__物流系统原因,95,0.41550035,0.001629183
2016-12-03,abn1-ydnorm,1-4-4,取餐后__快送／选推配送超时未送达导致订单取消（T之外）,13,5.158730159,0.000222941
2016-12-03,abn2,2-2-2,商户确认订单后，运力接单前__运单被退回商户（快送）,307,0.42331982,0.005264832
2016-12-03,abn2-chaoshi,2-4-OTHER,取餐后__其他标品超时,43354,30.29650801,0.743490344
2016-12-04,abn1,1-2-9,商户确认订单后，运力接单前__营业时间外，运单被退回,77,0.343259629,0.001284535
2016-12-04,abn1,1-4-7,取餐后__其他标品T 时间未送达导致订单取消,293,1.306169757,0.004887905
2016-12-04,abn1-ydnorm,1-4-3,取餐后__专送超时未送达导致订单取消（T之外),41,21.69312169,0.000683973
2016-12-04,abn2,2-2-1,商户确认订单后，运力接单前__运单被退回商户（专送）,9421,13.13324226,0.157163667
2016-12-05,abn1,1-2-8,商户确认订单后，运力接单前__运单被退回商户选择取消订单（选推）,99,0.500606796,0.001843434
2016-12-05,abn1,1-2-OTHER,商户确认订单后，运力接单前__其他标品运单取消导致订单取消,144,0.72815534,0.002681359
2016-12-05,abn1,1-3-7,运力接单后，取餐前__骑手标记商户原因取消,312,1.577669903,0.005809611
2016-12-05,abn1,1-4-6,取餐后__骑手标记配送异常（配送商、骑手原因）,54,0.273058252,0.00100551
2016-12-05,abn1-ydnorm,1-3-3,运力接单后，取餐前__商户取消订单,3,1.428571429,5.58616E-05
2016-12-05,abn2-chaoshi,2-4-2,取餐后__快送选推超时,10438,8.928617253,0.194361288
2016-12-05,abn3,3-2-4,商户确认订单后，运力接单前__180分钟未送达被系统取消,8,0.005724467,0.000148964
2016-12-06,abn1,1-2-7,商户确认订单后，运力接单前__运单被退回商户选择取消订单（快送）,11,0.054120541,0.000200718
2016-12-06,abn1,1-3-6,运力接单后，取餐前__骑手或配送商原因,338,1.66297663,0.006167521
2016-12-06,abn1,1-4-5,取餐后__180分钟运单未送达导致订单被取消,50,0.24600246,0.000912355
2016-12-06,abn1-ydnorm,1-2-3,商户确认订单后，运力接单前__T 之内商户取消,2,1.015228426,3.64942E-05
2016-12-06,abn1-ydnorm,1-4-1,取餐后__T 之内用户取消,80,40.60913706,0.001459768
2016-12-06,abn2-chaoshi,2-4-1,取餐后__专送超时,74042,61.08975099,1.351052
2016-12-07,abn1,1-2-6,商户确认订单后，运力接单前__运单被退回商户选择取消订单（专送）,763,3.651241805,0.013772541
2016-12-07,abn1,1-3-5,运力接单后，取餐前__180分钟运单未完成,86,0.411542327,0.001552344
2016-12-07,abn1,1-4-4,取餐后__快送／选推配送超时未送达导致订单取消（T之外）,22,0.10527827,0.000397111
2016-12-07,abn1-ydnorm,1-2-2,商户确认订单后，运力接单前__超时呼单,1,0.45045045,1.80505E-05
2016-12-07,abn1-ydnorm,1-3-1,运力接单后，取餐前__用户取消,55,24.77477477,0.000992778
2016-12-07,abn3,3-1-3,商户确认订单前__风控取消,16596,10.05714563,0.2995663
2016-12-07,abn3,3-2-2,商户确认订单后，运力接单前__取消订单,6679,4.047461777,0.120559371
2016-12-08,abn1,1-2-5,商户确认订单后，运力接单前__自配送超时用户取消,254,1.137585095,0.004456476
2016-12-08,abn1,1-2-61,商户确认订单后，运力接单前__（专送）运单被退回（非商户）取消订单,2464,11.03547116,0.043231324
2016-12-08,abn1,1-3-4,运力接单后，取餐前__商户取消运单,3,0.013436044,5.26355E-05
2016-12-08,abn1,1-4-3,取餐后__专送超时未送达导致订单取消（T之外),777,3.479935507,0.013632605
2016-12-08,abn1-ydnorm,1-2-1,商户确认订单后，运力接单前__T 之内取消,6,2.790697674,0.000105271
2016-12-08,abn3,3-1-2,商户确认订单前__商户拒单,14632,8.880526811,0.256721076
2016-12-08,abn3,3-2-1,商户确认订单后，运力接单前__用户取消,12941,7.854216612,0.227052176
